date,company,bullish_pct,bearish_pct,neutral_pct,overall_sentiment,classified_posts,total_posts,classified_pct,total_score_weight,avg_post_weight
2025-02-12,IBM,100.0,0.0,0.0,Bullish,7,7,100.0,8,1.1428571428571428
2025-02-12,Adobe,100.0,0.0,0.0,Bullish,2,4,50.0,2,1.0
2025-02-12,Qualcomm,100.0,0.0,0.0,Bullish,1,4,25.0,8,8.0
2025-02-12,AMD,100.0,0.0,0.0,Bullish,3,6,50.0,384,128.0
2025-02-12,Palantir,100.0,0.0,0.0,Bullish,4,8,50.0,148,37.0
2025-02-11,Broadcom,0.0,0.0,0.0,Insufficient Data,0,5,0.0,0,0.0
2025-02-11,Oracle,100.0,0.0,0.0,Bullish,5,7,71.42857142857143,59,11.8
2025-02-11,Salesforce,100.0,0.0,0.0,Bullish,11,13,84.61538461538461,15,1.3636363636363635
2025-02-11,Cisco,100.0,0.0,0.0,Bullish,5,6,83.33333333333334,33,6.6
2025-02-11,IBM,100.0,0.0,0.0,Bullish,3,4,75.0,19,6.333333333333333
2025-02-11,Adobe,100.0,0.0,0.0,Bullish,2,4,50.0,44,22.0
2025-02-11,AMD,43.18181818181818,56.81818181818182,0.0,Bearish,2,8,25.0,44,22.0
2025-02-11,Palantir,64.63414634146342,30.48780487804878,4.878048780487805,Bullish,7,13,53.84615384615385,82,11.714285714285714
2025-02-10,Broadcom,100.0,0.0,0.0,Bullish,1,10,10.0,6,6.0
2025-02-10,Oracle,100.0,0.0,0.0,Bullish,4,7,57.14285714285714,16,4.0
2025-02-10,Salesforce,100.0,0.0,0.0,Bullish,6,12,50.0,60,10.0
2025-02-10,Cisco,100.0,0.0,0.0,Bullish,3,4,75.0,5,1.6666666666666667
2025-02-10,IBM,100.0,0.0,0.0,Bullish,5,10,50.0,31,6.2
2025-02-10,Adobe,85.71428571428571,0.0,14.285714285714285,Bullish,4,8,50.0,7,1.75
2025-02-10,Qualcomm,0.0,100.0,0.0,Bearish,1,11,9.090909090909092,3,3.0
2025-02-10,AMD,100.0,0.0,0.0,Bullish,4,13,30.76923076923077,242,60.5
2025-02-10,Palantir,100.0,0.0,0.0,Bullish,3,4,75.0,62,20.666666666666668
2025-02-09,Broadcom,100.0,0.0,0.0,Bullish,1,2,50.0,164,164.0
2025-02-09,Oracle,98.75776397515527,1.2422360248447204,0.0,Bullish,3,5,60.0,161,53.666666666666664
2025-02-09,Salesforce,100.0,0.0,0.0,Bullish,4,6,66.66666666666666,57,14.25
2025-02-09,IBM,98.33333333333333,1.6666666666666667,0.0,Bullish,5,5,100.0,120,24.0
2025-02-09,Adobe,100.0,0.0,0.0,Bullish,7,9,77.77777777777779,7,1.0
2025-02-09,Qualcomm,0.0,0.0,0.0,Insufficient Data,0,2,0.0,0,0.0
2025-02-09,AMD,92.3076923076923,7.6923076923076925,0.0,Bullish,3,6,50.0,26,8.666666666666666
2025-02-09,Palantir,100.0,0.0,0.0,Bullish,2,4,50.0,58,29.0
2025-02-08,Broadcom,100.0,0.0,0.0,Bullish,1,4,25.0,2,2.0
2025-02-08,Oracle,100.0,0.0,0.0,Bullish,2,4,50.0,22,11.0
2025-02-08,Salesforce,100.0,0.0,0.0,Bullish,4,7,57.14285714285714,14,3.5
2025-02-08,Cisco,100.0,0.0,0.0,Bullish,1,3,33.33333333333333,1,1.0
2025-02-08,IBM,0.0,0.0,0.0,Insufficient Data,0,3,0.0,0,0.0
2025-02-08,Adobe,100.0,0.0,0.0,Bullish,2,4,50.0,2,1.0
2025-02-08,Qualcomm,100.0,0.0,0.0,Bullish,1,4,25.0,5,5.0
2025-02-08,AMD,100.0,0.0,0.0,Bullish,3,6,50.0,20,6.666666666666667
2025-02-08,Palantir,100.0,0.0,0.0,Bullish,4,9,44.44444444444444,149,37.25
2025-02-07,Broadcom,100.0,0.0,0.0,Bullish,1,8,12.5,31,31.0
2025-02-07,Oracle,0.0,0.0,0.0,Insufficient Data,0,4,0.0,0,0.0
2025-02-07,Salesforce,100.0,0.0,0.0,Bullish,10,13,76.92307692307693,190,19.0
2025-02-07,Cisco,100.0,0.0,0.0,Bullish,8,9,88.88888888888889,15,1.875
2025-02-07,IBM,100.0,0.0,0.0,Bullish,4,5,80.0,21,5.25
2025-02-07,Adobe,100.0,0.0,0.0,Bullish,2,4,50.0,2,1.0
2025-02-07,Qualcomm,0.0,0.0,0.0,Insufficient Data,0,7,0.0,0,0.0
2025-02-07,AMD,50.0,50.0,0.0,Neutral,3,10,30.0,72,24.0
2025-02-07,Palantir,98.58156028368793,1.4184397163120568,0.0,Bullish,7,15,46.666666666666664,282,40.285714285714285
2025-02-06,Broadcom,0.0,0.0,100.0,Neutral,4,10,40.0,102,25.5
2025-02-06,Oracle,90.47619047619048,9.523809523809524,0.0,Bullish,5,11,45.45454545454545,21,4.2
2025-02-06,Salesforce,100.0,0.0,0.0,Bullish,8,15,53.333333333333336,38,4.75
2025-02-06,Cisco,100.0,0.0,0.0,Bullish,9,11,81.81818181818183,35,3.888888888888889
2025-02-06,IBM,52.123552123552116,22.393822393822393,25.482625482625483,Bullish,9,12,75.0,259,28.77777777777778
2025-02-06,Adobe,100.0,0.0,0.0,Bullish,4,8,50.0,3,0.75
2025-02-06,Qualcomm,0.0,0.0,0.0,Insufficient Data,0,10,0.0,0,0.0
2025-02-06,AMD,23.076923076923077,27.884615384615387,49.03846153846153,Neutral,11,15,73.33333333333333,208,18.90909090909091
2025-02-06,Palantir,100.0,0.0,0.0,Bullish,4,14,28.57142857142857,61,15.25
2025-02-05,Broadcom,40.56603773584906,42.45283018867924,16.9811320754717,Bearish,5,13,38.46153846153847,106,21.2
2025-02-05,Oracle,23.140495867768596,37.1900826446281,39.66942148760331,Neutral,6,11,54.54545454545454,121,20.166666666666668
2025-02-05,Salesforce,100.0,0.0,0.0,Bullish,7,19,36.84210526315789,139,19.857142857142858
2025-02-05,Cisco,100.0,0.0,0.0,Bullish,5,6,83.33333333333334,11,2.2
2025-02-05,IBM,54.88372093023256,20.930232558139537,24.186046511627907,Bullish,9,12,75.0,215,23.88888888888889
2025-02-05,Adobe,100.0,0.0,0.0,Bullish,2,3,66.66666666666666,2,1.0
2025-02-05,Qualcomm,0.0,0.0,0.0,Insufficient Data,0,14,0.0,0,0.0
2025-02-05,AMD,67.24890829694323,19.65065502183406,13.100436681222707,Bullish,6,27,22.22222222222222,229,38.166666666666664
2025-02-05,Palantir,66.0377358490566,0.0,33.9622641509434,Bullish,4,8,50.0,53,13.25
2025-02-04,Broadcom,0.0,0.0,0.0,Insufficient Data,0,12,0.0,0,0.0
2025-02-04,Oracle,21.73913043478261,0.0,78.26086956521739,Neutral,4,10,40.0,23,5.75
2025-02-04,Salesforce,100.0,0.0,0.0,Bullish,8,16,50.0,181,22.625
2025-02-04,Cisco,11.363636363636363,0.0,88.63636363636364,Neutral,13,16,81.25,132,10.153846153846153
2025-02-04,IBM,60.86956521739131,0.0,39.130434782608695,Bullish,5,15,33.33333333333333,46,9.2
2025-02-04,Adobe,100.0,0.0,0.0,Bullish,3,4,75.0,7,2.3333333333333335
2025-02-04,Qualcomm,0.0,0.0,0.0,Insufficient Data,0,11,0.0,0,0.0
2025-02-04,AMD,90.625,0.0,9.375,Bullish,6,24,25.0,192,32.0
2025-02-04,Palantir,11.367380560131796,88.6326194398682,0.0,Bearish,7,17,41.17647058823529,607,86.71428571428571
2025-02-03,Broadcom,0.0,0.0,0.0,Insufficient Data,0,6,0.0,0,0.0
2025-02-03,Oracle,71.42857142857143,28.57142857142857,0.0,Bullish,3,6,50.0,7,2.3333333333333335
2025-02-03,Salesforce,100.0,0.0,0.0,Bullish,6,12,50.0,188,31.333333333333332
2025-02-03,Cisco,100.0,0.0,0.0,Bullish,4,5,80.0,11,2.75
2025-02-03,IBM,90.81632653061224,9.183673469387756,0.0,Bullish,7,10,70.0,98,14.0
2025-02-03,Adobe,100.0,0.0,0.0,Bullish,2,4,50.0,1,0.5
2025-02-03,Qualcomm,0.0,0.0,0.0,Insufficient Data,0,5,0.0,0,0.0
2025-02-03,AMD,88.15165876777252,0.47393364928909953,11.374407582938389,Bullish,4,12,33.33333333333333,422,105.5
2025-02-03,Palantir,85.16746411483254,14.832535885167463,0.0,Bullish,7,18,38.88888888888889,418,59.714285714285715
2025-02-02,Broadcom,100.0,0.0,0.0,Bullish,1,5,20.0,3,3.0
2025-02-02,Oracle,100.0,0.0,0.0,Bullish,2,2,100.0,70,35.0
2025-02-02,Salesforce,100.0,0.0,0.0,Bullish,3,5,60.0,74,24.666666666666668
2025-02-02,Cisco,100.0,0.0,0.0,Bullish,6,7,85.71428571428571,77,12.833333333333334
2025-02-02,IBM,100.0,0.0,0.0,Bullish,2,2,100.0,69,34.5
2025-02-02,Adobe,0.0,0.0,0.0,Insufficient Data,0,1,0.0,0,0.0
2025-02-02,Qualcomm,100.0,0.0,0.0,Bullish,1,7,14.285714285714285,26,26.0
2025-02-02,AMD,100.0,0.0,0.0,Bullish,3,8,37.5,471,157.0
